"","date","hits","keyword","geo","time","gprop","category"
"625",2021-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"626",2021-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"627",2021-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"628",2021-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"629",2021-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"630",2021-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"631",2021-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"632",2021-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"633",2021-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"634",2022-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"635",2022-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"636",2022-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"637",2022-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"638",2022-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"639",2022-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"640",2022-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"641",2022-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"642",2022-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"643",2022-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"644",2022-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"645",2022-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"646",2023-01-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"647",2023-02-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"648",2023-03-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"649",2023-04-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"650",2023-05-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"651",2023-06-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"652",2023-07-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"653",2023-08-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"654",2023-09-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"655",2023-10-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"656",2023-11-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"657",2023-12-01,0,"winter blues","US-MI-513","2017-12-01 2023-12-01","web",0
"658",2017-12-01,32,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"659",2018-01-01,16,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"660",2018-02-01,52,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"661",2018-03-01,25,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"662",2018-04-01,33,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"663",2018-05-01,11,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"664",2018-06-01,14,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"665",2018-07-01,21,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"666",2018-08-01,20,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"667",2018-09-01,22,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"668",2018-10-01,24,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"669",2018-11-01,38,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"670",2018-12-01,30,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"671",2019-01-01,21,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"672",2019-02-01,42,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"673",2019-03-01,38,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"674",2019-04-01,14,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"675",2019-05-01,32,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"676",2019-06-01,0,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"677",2019-07-01,7,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"678",2019-08-01,27,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"679",2019-09-01,35,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"680",2019-10-01,33,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"681",2019-11-01,44,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"682",2019-12-01,51,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"683",2020-01-01,30,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"684",2020-02-01,53,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"685",2020-03-01,27,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"686",2020-04-01,29,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"687",2020-05-01,6,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"688",2020-06-01,23,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"689",2020-07-01,0,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"690",2020-08-01,10,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"691",2020-09-01,31,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"692",2020-10-01,37,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"693",2020-11-01,33,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"694",2020-12-01,36,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"695",2021-01-01,49,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"696",2021-02-01,44,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"697",2021-03-01,38,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"698",2021-04-01,27,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"699",2021-05-01,20,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"700",2021-06-01,17,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"701",2021-07-01,13,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"702",2021-08-01,16,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"703",2021-09-01,26,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"704",2021-10-01,37,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"705",2021-11-01,52,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"706",2021-12-01,48,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"707",2022-01-01,54,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"708",2022-02-01,65,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"709",2022-03-01,49,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"710",2022-04-01,57,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"711",2022-05-01,37,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"712",2022-06-01,23,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"713",2022-07-01,44,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"714",2022-08-01,22,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"715",2022-09-01,49,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"716",2022-10-01,42,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"717",2022-11-01,55,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"718",2022-12-01,68,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"719",2023-01-01,83,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"720",2023-02-01,75,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"721",2023-03-01,70,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"722",2023-04-01,54,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"723",2023-05-01,48,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"724",2023-06-01,55,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"725",2023-07-01,37,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"726",2023-08-01,59,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"727",2023-09-01,38,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"728",2023-10-01,70,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"729",2023-11-01,82,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"730",2023-12-01,100,"light therapy","US-MI-563","2017-12-01 2023-12-01","web",0
"731",2017-12-01,18,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"732",2018-01-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"733",2018-02-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"734",2018-03-01,11,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"735",2018-04-01,9,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"736",2018-05-01,6,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"737",2018-06-01,6,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"738",2018-07-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"739",2018-08-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"740",2018-09-01,9,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"741",2018-10-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"742",2018-11-01,16,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"743",2018-12-01,15,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"744",2019-01-01,10,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"745",2019-02-01,11,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"746",2019-03-01,13,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"747",2019-04-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"748",2019-05-01,8,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"749",2019-06-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"750",2019-07-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"751",2019-08-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"752",2019-09-01,8,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"753",2019-10-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"754",2019-11-01,11,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"755",2019-12-01,21,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"756",2020-01-01,24,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"757",2020-02-01,11,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"758",2020-03-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"759",2020-04-01,8,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"760",2020-05-01,4,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"761",2020-06-01,3,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"762",2020-07-01,3,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"763",2020-08-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"764",2020-09-01,10,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"765",2020-10-01,10,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"766",2020-11-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"767",2020-12-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"768",2021-01-01,7,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"769",2021-02-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"770",2021-03-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"771",2021-04-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"772",2021-05-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"773",2021-06-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"774",2021-07-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"775",2021-08-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"776",2021-09-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"777",2021-10-01,10,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"778",2021-11-01,13,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"779",2021-12-01,9,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"780",2022-01-01,21,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"781",2022-02-01,4,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"782",2022-03-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"783",2022-04-01,3,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"784",2022-05-01,13,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"785",2022-06-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"786",2022-07-01,6,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"787",2022-08-01,0,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"788",2022-09-01,9,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"789",2022-10-01,7,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"790",2022-11-01,12,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"791",2022-12-01,14,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
"792",2023-01-01,5,"seasonal affective disorder","US-MI-563","2017-12-01 2023-12-01","web",0
